tre_qst_1305_1,CoP Global,Global: A Girl's Challenge CoP Quest,Quest,I(key_b_00|1),2
tre_qst_1306,CoP Global,Global: What's Left Behind CoP Quest,Quest,I(key_b_01|1),2
tre_qst_1306_1,CoP Global,Global: What's Left Behind CoP Quest,Quest,I(key_b_01|1),2
tre_qst_1307,CoP Global,Global: Seeing The Dawn CoP Quest,Quest,AND(I(key_b_02|1)|I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),5
tre_qst_1307_1,CoP Global,Global: Seeing The Dawn CoP Quest,Quest,AND(I(key_b_02|1)|I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),5
tre_qst_1308,CoP Global,Global: Staying Sharp CoP Quest,Quest,AND(I(key_b_03|1)|I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),5
tre_qst_1308_1,CoP Global,Global: Staying Sharp CoP Quest,Quest,AND(I(key_b_03|1)|I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),5
tre_qst_1309,CoP Global,Global: Where Moogles Be CoP Quest,Quest,AND(I(key_b_04|1)|I(key_w_yasai_t|1)),3
tre_qst_1309_1,CoP Global,Global: Where Moogles Be CoP Quest,Quest,AND(I(key_b_04|1)|I(key_w_yasai_t|1)),3
tre_qst_1310,CoP Global,Global: Fading Prayer CoP Quest,Quest,AND(I(key_b_05|1)|I(key_w_yasai_t|1)),3
tre_qst_1310_1,CoP Global,Global: Fading Prayer CoP Quest,Quest,AND(I(key_b_05|1)|I(key_w_yasai_t|1)),3
tre_qst_1311,CoP Global,Global: Forbidden Tome CoP Quest,Quest,AND(I(key_b_06|1)|I(key_w_yasai_t|1)),4
tre_qst_1311_1,CoP Global,Global: Forbidden Tome CoP Quest,Quest,AND(I(key_b_06|1)|I(key_w_yasai_t|1)),4
tre_qst_1312,CoP Global,Global: Shoot For The Sky CoP Quest,Quest,I(key_b_07|1),3
tre_qst_1312_1,CoP Global,Global: Shoot For The Sky CoP Quest,Quest,I(key_b_07|1),3
tre_qst_1312_2,CoP Global,Global: Shoot For The Sky CoP Quest,Quest,I(key_b_07|1),3
tre_qst_1313,CoP Global,Global: Digging Mysteries CoP Quest,Quest,AND(I(key_b_08|1)|I(key_d_sekiban|2)),4
tre_qst_1313_1,CoP Global,Global: Digging Mysteries CoP Quest,Quest,AND(I(key_b_08|1)|I(key_d_sekiban|2)),4
tre_qst_1313_2,CoP Global,Global: Digging Mysteries CoP Quest,Quest,AND(I(key_b_08|1)|I(key_d_sekiban|2)),4
tre_seed_1st_00,Soul Seeds/Unappraised,10 Soul Seeds,,I(key_soulcd|1),2
tre_seed_1st_01,Soul Seeds/Unappraised,20 Soul Seeds,Grindy,I(key_soulcd|1),4
tre_seed_1st_02,Soul Seeds/Unappraised,30 Soul Seeds,Grindy,I(key_soulcd|1),7
tre_seed_1st_03,Soul Seeds/Unappraised,40 Soul Seeds,Grindy,I(key_soulcd|1),8
tre_seed_1st_04,Soul Seeds/Unappraised,50 Soul Seeds,Grindy,I(key_soulcd|1),9
tre_s_hiai,Soul Seeds/Unappraised,Soul Seeds Fragment of Radiance,MainKey,AND(I(key_soulcd|1)|I(key_w_mogsoul|1)),2
tre_key_d_kant1,Soul Seeds/Unappraised,1 Unappraised,Pilgrim|Quest,I(key_d_lupe|1),1
tre_key_d_kant2,Soul Seeds/Unappraised,5 Unappraised,Quest,I(key_d_lupe|1),2
tre_key_d_kant3,Soul Seeds/Unappraised,10 Unappraised,Grindy|Quest,I(key_d_lupe|1),4
tre_key_d_kant4,Soul Seeds/Unappraised,20 Unappraised,Grindy|Quest,I(key_d_lupe|1),6
tre_key_d_kant5,Soul Seeds/Unappraised,50 Unappraised,Grindy|Quest,I(key_d_lupe|1),8
tre_acc_a_9210,Ultimate Lair,Ultimate Lair Boss Drop,Battle,,10
tre_acc_a_9000,Ultimate Lair,Gorgonopsid Omega Drop,Battle,,4
tre_acc_a_9010,Ultimate Lair,Zaltys Omega Drop,Battle,,5
tre_acc_a_9020,Ultimate Lair,Miniflan Omega Drop,Battle,,5
tre_acc_a_9030,Ultimate Lair,Hanuman Omega Drop,Battle,,6
tre_acc_a_9040,Ultimate Lair,Zomok Omega Drop,Battle,,6
tre_acc_a_9070,Ultimate Lair,Goblin Omega Drop,Battle,,5
tre_acc_a_9080,Ultimate Lair,Gremlin Omega Drop,Battle,,4
tre_acc_a_9090,Ultimate Lair,Niblet Omega Drop,Battle,,4
tre_acc_a_9100,Ultimate Lair,Goblot Omega Drop,Battle,,4
tre_acc_a_9110,Ultimate Lair,Triffid Omega Drop,Battle,,5
tre_acc_a_9120,Ultimate Lair,Schrodinger Omega Drop,Battle,,5
tre_acc_a_9130,Ultimate Lair,Earth Eater Omega Drop,Battle,,7
tre_acc_a_9140,Ultimate Lair,Chocobo Eater Omega Drop,Battle,,7
tre_acc_a_9150,Ultimate Lair,Desert Sahagin Omega Drop,Battle,,6
tre_acc_a_9180,Ultimate Lair,Rafflesia Omega Drop,Battle,,6
tre_acc_a_9190,Ultimate Lair,Cactuar Omega Drop,Battle,,5
tre_acc_a_9220,Ultimate Lair,Gurangatch Omega Drop,Battle,,5
tre_acc_b_9000,Ultimate Lair,Skata'ne Omega Drop,Battle,,6
tre_acc_b_9010,Ultimate Lair,Dryad Omega Drop,Battle,,6
tre_acc_b_9020,Ultimate Lair,Dreadnought Omega Drop,Battle,,5
tre_acc_b_9030,Ultimate Lair,Hoplite Omega Drop,Battle,,4
tre_acc_b_9040,Ultimate Lair,Aster Protoflorian Omega Drop,Battle,,6
tre_acc_b_9050,Ultimate Lair,Gaunt Omega Drop,Battle,,4
tre_acc_b_9080,Ultimate Lair,Ectopudding Omega Drop,Battle,,4
tre_acc_b_9090,Ultimate Lair,Meonekton Omega Drop,Battle,,5
tre_wea_oa05,Ultimate Lair,Cyclops Omega Drop,Battle,,6
tre_wea_oa07,Ultimate Lair,Reaver Omega Drop,Battle,,6
tre_wea_oa13,Ultimate Lair,Skeleton Omega Drop,Battle,,5
tre_box_e_000,Ultimate Lair,Ultimate Lair Floor 29,Battle,,7
tre_box_e_001,Ultimate Lair,Ultimate Lair Floor 30,Battle,,7
tre_box_e_002,Ultimate Lair,Ultimate Lair Floor 31,Battle,,7
tre_box_e_003,Ultimate Lair,Ultimate Lair Floor 32,Battle,,7
tre_qst_099,Ultimate Lair,Ultimate Lair Boss Reward,Quest,,9
tre_acc_b_9070,Final Day,Arcangeli Omega Drop,Battle|Missable,,6
tre_acc_a_9160,Final Day,Sugriva Omega Drop,Battle|Missable,,6
tre_acc_a_9170,Final Day,Chimera Omega Drop,Battle|Missable,,6
tre_box_l_026,Final Day,Final Day Altar Of Salvation,Missable,,9
tre_box_l_027,Final Day,Final Day Altar Of Judgment,Missable,,9
tre_box_l_028,Final Day,Final Day Altar Of Atonement,Missable,,9
tre_box_l_029,Final Day,Final Day Altar Of Birth,Missable,,9
tre_box_l_030,Final Day,Final Day Temple Of Light,Missable,,9
tre_box_l_031,Final Day,Final Day Temple Of Light,Missable,,9
tre_box_l_032,Final Day,Final Day Temple Of Light,Missable,,9
tre_wea_ea00,Final Day,Final Day Ultima Weapon,Missable,,9
tre_shi_ea00,Final Day,Final Day Ultima Shield,Missable,,9
